"Match ID","League","Start Date","Duration (s)","Duration (mm:ss)","Radiant Team","Team A","Team A Heroes","Team B","Team B Heroes","Winner"
"7126326267","15251","26 Apr 2023 03:34","1909","31:49","Team A","Gaimin Gladiators","Doom  Rubick  Grimstroke  Void Spirit  Muerta","PSG.LGD","Mirana  Shadow Fiend  Kunkka  Clockwerk  Pangolier","Team A"
"7126366142","14691","26 Apr 2023 04:01","2135","35:35","Team B","Ancient Tribe","Bounty Hunter  Alchemist  Nyx Assassin  Snapfire  Primal Beast","Please dont gank my carry","Slardar  Doom  Rubick  Medusa  Pangolier","Team B"
"7126508226","15251","26 Apr 2023 05:16","2085","34:45","Team A","Team Spirit","Leshrac  Night Stalker  Rubick  Io  Magnus","Tundra Esports","Crystal Maiden  Beastmaster  Keeper of the Light  Terrorblade  Pangolier","Team B"
"7126660986","14691","26 Apr 2023 07:03","2039","33:59","Team A","Luna Galaxy","Crystal Maiden  Mirana  Kunkka  Bristleback  Underlord","IVY","Beastmaster  Chen  Techies  Pangolier  Muerta","Team A"
"7126738370","15251","26 Apr 2023 07:59","2942","49:02","Team B","INVICTUS GAMING","Mirana  Lion  Ember Spirit  Primal Beast  Muerta","Tundra Esports","Enchantress  Night Stalker  Naga Siren  Keeper of the Light  Pangolier","Team B"
"7126836160","15251","26 Apr 2023 09:06","1318","21:58","Team B","Xtreme Gaming","Mirana  Beastmaster  Rubick  Ember Spirit  Muerta","OG","Doom  Keeper of the Light  Underlord  Phoenix  Pangolier","Team B"
"7126899831","15136","26 Apr 2023 10:02","3228","53:48","Team A","x5 Gaming","Puck  Lion  Bounty Hunter  Doom  Terrorblade","Lava Esports","Silencer  Rubick  Monkey King  Pangolier  Void Spirit","Team B"
"7126920960","15087","26 Apr 2023 10:20","2948","49:08","Team A","Ravens","Bounty Hunter  Disruptor  Slark  Legion Commander  Ember Spirit","CDUB Esports","Wraith King  Doom  Techies  Pangolier  Snapfire","Team A"
"7127342062","15128","27 Apr 2023 09:13","1762","29:22","Team A","Outsiders From CN","Beastmaster  Jakiro  Rubick  Naga Siren  Void Spirit","Hashtag.Reaper","Mirana  Riki  Wraith King  Phoenix  Pangolier","Team A"
"7127553026","15251","27 Apr 2023 01:15","2237","37:17","Team A","BetBoom Team","Mirana  Storm Spirit  Pugna  Slark  Magnus","Gaimin Gladiators","Alchemist  Silencer  Rubick  Underlord  Pangolier","Team B"
"7127622461","14691","27 Apr 2023 02:03","2016","33:36","Team B","Luna Galaxy","Axe  Kunkka  Bounty Hunter  Alchemist  Rubick","KZ TEAM","Mirana  Chen  Centaur Warrunner  Pangolier  Muerta","Team A"
"7127660778","15251","27 Apr 2023 02:33","1304","21:44","Team A","Execration","Crystal Maiden  Dark Seer  Bounty Hunter  Batrider  Slark","Gaimin Gladiators","Lone Druid  Rubick  Disruptor  Underlord  Pangolier","Team B"
"7128187321","15251","27 Apr 2023 08:13","1604","26:44","Team B","beastcoast","Faceless Void  Chen  Disruptor  Tusk  Phoenix","Shopify Rebellion","Crystal Maiden  Beastmaster  Wraith King  Keeper of the Light  Pangolier","Team B"
"7128286493","15251","27 Apr 2023 09:29","2812","46:52","Team B","Team SMG","Death Prophet  Enchantress  Disruptor  Slark  Muerta","Xtreme Gaming","Crystal Maiden  Alchemist  Keeper of the Light  Underlord  Pangolier","Team B"
"7128914194","15251","28 Apr 2023 12:00","2234","37:14","Team A","TSM","Storm Spirit  Shadow Shaman  Brewmaster  Slark  Phoenix","Team Liquid","Bloodseeker  Crystal Maiden  Rubick  Underlord  Pangolier","Team B"
"7128971990","15251","28 Apr 2023 01:01","1575","26:15","Team A","Team Aster","Ursa  Brewmaster  Io  Void Spirit  Snapfire","Gaimin Gladiators","Lifestealer  Rubick  Keeper of the Light  Underlord  Pangolier","Team B"
"7128986012","15251","28 Apr 2023 01:07","2270","37:50","Team B","TSM","Bloodseeker  Death Prophet  Alchemist  Rubick  Keeper of the Light","Team Liquid","Crystal Maiden  Sven  Doom  Earth Spirit  Pangolier","Team B"
"7129187672","15251","28 Apr 2023 03:29","1693","28:13","Team B","Gaimin Gladiators","Bloodseeker  Leshrac  Spirit Breaker  Io  Terrorblade","Team Liquid","Shadow Fiend  Chen  Alchemist  Skywrath Mage  Pangolier","Team A"
"7129204830","15251","28 Apr 2023 03:52","2626","43:46","Team A","TSM","Riki  Bounty Hunter  Rubick  Underlord  Muerta","Execration","Doom  Disruptor  Naga Siren  Techies  Pangolier","Team A"
"7129395326","15251","28 Apr 2023 05:28","2357","39:17","Team A","beastcoast","Luna  Dragon Knight  Alchemist  Rubick  Mars","Xtreme Gaming","Sven  Ancient Apparition  Keeper of the Light  Centaur Warrunner  Pangolier","Team A"
"7129470801","15251","28 Apr 2023 06:18","1265","21:05","Team B","Team SMG","Death Prophet  Disruptor  Slark  Earth Spirit  Muerta","Shopify Rebellion","Beastmaster  Rubick  Keeper of the Light  Terrorblade  Pangolier","Team B"
"7129558832","14691","28 Apr 2023 07:07","2984","49:44","Team B","Luna Galaxy","Sven  Death Prophet  Silencer  Nyx Assassin  Underlord","Please dont gank my carry","Alchemist  Undying  Disruptor  Timbersaw  Pangolier","Team B"
"7130753434","15251","29 Apr 2023 02:36","2227","37:07","Team B","PSG.LGD","Mirana  Storm Spirit  Beastmaster  Clockwerk  Muerta","TSM","Lifestealer  Doom  Disruptor  Keeper of the Light  Pangolier","Team A"
"7130760263","15251","29 Apr 2023 02:48","2228","37:08","Team B","9Pandas","Riki  Alchemist  Brewmaster  Rubick  Phoenix","Gaimin Gladiators","Doom  Silencer  Terrorblade  Pangolier  Snapfire","Team B"
"7130844154","15251","29 Apr 2023 03:42","2176","36:16","Team B","TSM","Bloodseeker  Storm Spirit  Alchemist  Rubick  Keeper of the Light","PSG.LGD","Beastmaster  Medusa  Elder Titan  Pangolier  Hoodwink","Team B"
"7130878846","15251","29 Apr 2023 03:53","2205","36:45","Team A","Evil Geniuses","Queen of Pain  Bounty Hunter  Jakiro  Keeper of the Light  Slark","Team Aster","Phantom Lancer  Beastmaster  Enchantress  Rubick  Pangolier","Team A"
"7130880883","15251","29 Apr 2023 03:57","2528","42:08","Team A","9Pandas","Axe  Storm Spirit  Chen  Alchemist  Skywrath Mage","Gaimin Gladiators","Enchantress  Keeper of the Light  Bristleback  Terrorblade  Pangolier","Team A"
"7131300970","15251","29 Apr 2023 08:07","1245","20:45","Team A","Talon","Sven  Pugna  Techies  Underlord  Void Spirit","INVICTUS GAMING","Crystal Maiden  Juggernaut  Doom  Keeper of the Light  Pangolier","Team A"
"7131430596","15251","29 Apr 2023 09:40","3811","1:03:31","Team A","Xtreme Gaming","Jakiro  Ogre Magi  Keeper of the Light  Slark  Ember Spirit","Team Spirit","Bloodseeker  Crystal Maiden  Disruptor  Underlord  Pangolier","Team B"
"7131889760","15128","30 Apr 2023 07:04","1837","30:37","Team A","EV GaminG","Storm Spirit  Bounty Hunter  Rubick  Naga Siren  Timbersaw","Team Tough","Alchemist  Keeper of the Light  Techies  Underlord  Pangolier","Team A"
"7132447081","15251","30 Apr 2023 02:45","1711","28:31","Team B","Team SMG","Luna  Rubick  Slark  Ember Spirit  Grimstroke","Tundra Esports","Venomancer  Bounty Hunter  Naga Siren  Medusa  Pangolier","Team B"
"7132545885","15251","30 Apr 2023 03:41","3717","1:01:57","Team B","Shopify Rebellion","Crystal Maiden  Bounty Hunter  Alchemist  Medusa  Hoodwink","Xtreme Gaming","Anti-Mage  Lich  Doom  Dark Willow  Pangolier","Team B"
"7132583835","15251","30 Apr 2023 04:03","1984","33:04","Team A","Talon","Pugna  Keeper of the Light  Underlord  Terrorblade  Void Spirit","Team Spirit","Crystal Maiden  Venomancer  Doom  Pangolier  Muerta","Team A"
"7133841296","15251","01 May 2023 11:00","1848","30:48","Team B","Team Spirit","Storm Spirit  Sven  Dark Seer  Alchemist  Keeper of the Light","Gaimin Gladiators","Crystal Maiden  Medusa  Skywrath Mage  Underlord  Pangolier","Team B"
"7134046739","15251","01 May 2023 01:30","2392","39:52","Team A","OG","Bloodseeker  Crystal Maiden  Invoker  Underlord  Dark Willow","Team Liquid","Beastmaster  Silencer  Keeper of the Light  Monkey King  Pangolier","Team B"
"7134681745","15251","01 May 2023 07:49","1775","29:35","Team B","Tundra Esports","Crystal Maiden  Doom  Ursa  Slark  Void Spirit","PSG.LGD","Clockwerk  Keeper of the Light  Legion Commander  Pangolier  Muerta","Team A"
"7134773328","15251","01 May 2023 08:54","2500","41:40","Team A","Tundra Esports","Phantom Assassin  Batrider  Doom  Alchemist  Rubick","PSG.LGD","Mirana  Storm Spirit  Ancient Apparition  Naga Siren  Pangolier","Team B"
"7135771657","15251","02 May 2023 03:35","3213","53:33","Team A","Xtreme Gaming","Drow Ranger  Lion  Lich  Doom  Ember Spirit","Team Liquid","Enchantress  Keeper of the Light  Magnus  Terrorblade  Pangolier","Team A"
"7137382709","15251","03 May 2023 04:56","1496","24:56","Team B","OG","Phantom Lancer  Dark Seer  Alchemist  Nyx Assassin  Io","Gaimin Gladiators","Crystal Maiden  Doom  Terrorblade  Oracle  Pangolier","Team B"
"7138147108","15128","04 May 2023 07:51","2084","34:44","Team A","Dino Esports","Riki  Rubick  Magnus  Oracle  Monkey King","Team Tough","Pugna  Templar Assassin  Clockwerk  Underlord  Pangolier","Team A"
"7139461713","15128","05 May 2023 05:51","644","10:44","Team A","Dino Esports","Riki  Enchantress  Naga Siren  Ember Spirit  Muerta","Manta Esports","Crystal Maiden  Mirana  Beastmaster  Lone Druid  Pangolier","Team A"
"7143198847","15251","07 May 2023 01:15","2500","41:40","Team A","9Pandas","Storm Spirit  Bounty Hunter  Batrider  Terrorblade  Oracle","Team Liquid","Alchemist  Shadow Demon  Medusa  Skywrath Mage  Pangolier","Team B"
"7143520855","15251","07 May 2023 04:13","2664","44:24","Team B","Team Liquid","Pudge  Queen of Pain  Dark Seer  Alchemist  Silencer","Gaimin Gladiators","Crystal Maiden  Keeper of the Light  Magnus  Terrorblade  Pangolier","Team B"
"7143645211","15251","07 May 2023 05:32","2196","36:36","Team B","Team Liquid","Lich  Faceless Void  Doom  Techies  Ember Spirit","Gaimin Gladiators","Crystal Maiden  Bounty Hunter  Keeper of the Light  Monkey King  Pangolier","Team A"
"7144065416","15268","07 May 2023 10:02","2598","43:18","Team B","Mad Kings Esports","Dark Seer  Alchemist  Invoker  Elder Titan  Monkey King","Vivo Keyd Stars","Venomancer  Bounty Hunter  Underlord  Terrorblade  Pangolier","Team B"
"7144302594","15268","08 May 2023 02:37","2522","42:02","Team A","Acatsuki","Alchemist  Disruptor  Tusk  Legion Commander  Ember Spirit","Hokori","Crystal Maiden  Tiny  Troll Warlord  Skywrath Mage  Pangolier","Team B"
"7145849004","15268","09 May 2023 01:00","2698","44:58","Team B","Infamous Gaming","Crystal Maiden  Storm Spirit  Sven  Bounty Hunter  Batrider","Hokori","Alchemist  Disruptor  Keeper of the Light  Ember Spirit  Pangolier","Team A"
"7145902847","15268","09 May 2023 02:30","2590","43:10","Team A","Infamous Gaming","Wraith King  Clockwerk  Keeper of the Light  Ember Spirit  Snapfire","Hokori","Crystal Maiden  Faceless Void  Magnus  Skywrath Mage  Pangolier","Team B"
"7145942273","15268","09 May 2023 03:43","2890","48:10","Team A","Infamous Gaming","Tiny  Keeper of the Light  Underlord  Terrorblade  Dark Willow","Hokori","Crystal Maiden  Dark Seer  Ursa  Skywrath Mage  Pangolier","Team B"
"7146007023","15128","09 May 2023 05:22","1770","29:30","Team B","Virgo","Crystal Maiden  Templar Assassin  Skywrath Mage  Earth Spirit  Underlord","MIRACLE ESPORT","Bloodseeker  Enchantress  Rubick  Pangolier  Dawnbreaker","Team B"
"7148983418","15128","11 May 2023 06:01","1316","21:56","Team B","Outsider From CN","Warlock  Queen of Pain  Clockwerk  Ursa  Muerta","Virgo","Venomancer  Alchemist  Keeper of the Light  Magnus  Pangolier","Team B"
"7150294496","15268","12 May 2023 03:12","3190","53:10","Team A","Acatsuki","Storm Spirit  Tidehunter  Pugna  Ursa  Tusk","Infamous Gaming","Beastmaster  Nyx Assassin  Keeper of the Light  Pangolier  Muerta","Team A"
"7150402114","15128","12 May 2023 06:03","1442","24:02","Team B","MIRACLE ESPORT","Puck  Warlock  Omniknight  Slark  Tusk","Outsider From CN","Dark Seer  Spirit Breaker  Nyx Assassin  Troll Warlord  Pangolier","Team B"
"7151674930","15268","12 May 2023 11:28","2694","44:54","Team A","Balrogs Esports™","Riki  Pugna  Medusa  Ember Spirit  Earth Spirit","Universitario eSports","Crystal Maiden  Batrider  Ursa  Keeper of the Light  Pangolier","Team B"
"7151877733","15268","13 May 2023 04:40","1350","22:30","Team A","Infamous Gaming","Pugna  Dark Seer  Bounty Hunter  Batrider  Muerta","Thunder Awaken","Anti-Mage  Keeper of the Light  Underlord  Oracle  Pangolier","Team B"
"7151943916","15128","13 May 2023 06:03","1206","20:06","Team A","Vision","Bounty Hunter  Tusk  Techies  Underlord  Terrorblade","EV GaminG","Crystal Maiden  Lifestealer  Doom  Skywrath Mage  Pangolier","Team A"
"7152048559","15128","13 May 2023 08:01","1979","32:59","Team A","MIRACLE ESPORT","Crystal Maiden  Doom  Slark  Skywrath Mage  Grimstroke","Dino Esports","Mirana  Templar Assassin  Viper  Ogre Magi  Pangolier","Team A"
"7155183182","15365","15 May 2023 02:03","1980","33:00","Team B","Thunder Awaken","Juggernaut  Storm Spirit  Disruptor  Keeper of the Light  Underlord","Infamous Gaming","Mirana  Luna  Nyx Assassin  Magnus  Pangolier","Team A"
"7155347513","15374","15 May 2023 07:00","2176","36:16","Team A","Talon","Bloodseeker  Pugna  Enchantress  Underlord  Void Spirit","Team SMG","Venomancer  Doom  Skywrath Mage  Terrorblade  Pangolier","Team A"
"7155389773","15374","15 May 2023 08:03","4082","1:08:02","Team A","Team SMG","Crystal Maiden  Timbersaw  Techies  Earth Spirit  Terrorblade","Talon","Phantom Lancer  Windranger  Pugna  Underlord  Pangolier","Team B"
"7155642272","15333","15 May 2023 01:06","2029","33:49","Team A","Storm Strikers","Clockwerk  Clinkz  Keeper of the Light  Medusa  Underlord","darling","Lich  Jakiro  Tusk  Terrorblade  Pangolier","Team A"
"7155643273","15333","15 May 2023 01:07","1639","27:19","Team B","GALKYNYSH","Earthshaker  Pugna  Alchemist  Skywrath Mage  Void Spirit","marlerino eSports","Jakiro  Rubick  Troll Warlord  Magnus  Pangolier","Team B"
"7155645244","15333","15 May 2023 01:09","1594","26:34","Team A","AlexFamily","Beastmaster  Bounty Hunter  Rubick  Ember Spirit  Muerta","Matreshka","Crystal Maiden  Templar Assassin  Timbersaw  Skywrath Mage  Pangolier","Team B"
"7155645417","15333","15 May 2023 01:09","1376","22:56","Team B","TEIKO","Juggernaut  Vengeful Spirit  Enchantress  Underlord  Mars","FiveFeeders","Phantom Assassin  Bounty Hunter  Chen  Magnus  Pangolier","Team B"
"7155645714","15333","15 May 2023 01:09","2761","46:01","Team B","love nut","Riki  Bounty Hunter  Chen  Legion Commander  Void Spirit","SIBE team","Batrider  Skywrath Mage  Terrorblade  Oracle  Pangolier","Team A"
"7155645875","15333","15 May 2023 01:09","2362","39:22","Team A","No_Aftermath","Crystal Maiden  Sniper  Clinkz  Outworld Devourer  Underlord","Nesquick S Pivom","Enchantress  Jakiro  Ursa  Alchemist  Pangolier","Team B"
"7155646027","15333","15 May 2023 01:09","1256","20:56","Team A","Wild Pandaz","Lifestealer  Jakiro  Doom  Skywrath Mage  Ember Spirit","RITASHIDOG","Axe  Bloodseeker  Lich  Techies  Pangolier","Team A"
"7155646629","15333","15 May 2023 01:10","1324","22:04","Team B","Dark Future","Phantom Lancer  Venomancer  Rubick  Magnus  Underlord","Clowns From CIS","Axe  Crystal Maiden  Techies  Monkey King  Pangolier","Team A"
"7155646892","15333","15 May 2023 01:10","939","15:39","Team A","4u4uwara","Skywrath Mage  Legion Commander  Earth Spirit  Terrorblade  Phoenix","Lyagushki","Pugna  Alchemist  Disruptor  Centaur Warrunner  Pangolier","Team A"
"7155663675","15374","15 May 2023 01:27","2366","39:26","Team B","BOOM Esports","Templar Assassin  Batrider  Disruptor  Timbersaw  Skywrath Mage","Blacklist Rivalry","Rubick  Keeper of the Light  Medusa  Magnus  Pangolier","Team B"
"7155713480","15333","15 May 2023 02:07","1670","27:50","Team B","Unity Esports","Beastmaster  Alchemist  Silencer  Keeper of the Light  Void Spirit","marlerino eSports","Crystal Maiden  Sven  Skywrath Mage  Pangolier  Mars","Team A"
"7155714856","15333","15 May 2023 02:08","2224","37:04","Team A","Not one step back gaming","Axe  Leshrac  Alchemist  Medusa  Dark Willow","Pavaga Gaming BY","Jakiro  Spirit Breaker  Slark  Techies  Pangolier","Team A"
"7155722590","15333","15 May 2023 02:14","2059","34:19","Team B","Matreshka","Tiny  Beastmaster  Weaver  Silencer  Keeper of the Light","Triseum","Crystal Maiden  Clinkz  Batrider  Chen  Pangolier","Team B"
"7155732001","15333","15 May 2023 02:21","2313","38:33","Team A","Storm Strikers","Sven  Beastmaster  Disruptor  Skywrath Mage  Legion Commander","LFT","Juggernaut  Kunkka  Rubick  Keeper of the Light  Pangolier","Team B"
"7155745653","15333","15 May 2023 02:31","1415","23:35","Team A","Forest Raiders","Storm Spirit  Lion  Troll Warlord  Legion Commander  Oracle","DimaProsti","Sven  Silencer  Keeper of the Light  Pangolier  Void Spirit","Team B"
"7155747122","15333","15 May 2023 02:32","1836","30:36","Team A","Hot Headed Gaming","Windranger  Pugna  Clockwerk  Slark  Medusa","love nut","Batrider  Alchemist  Nyx Assassin  Keeper of the Light  Pangolier","Team B"
"7155805255","15333","15 May 2023 03:12","2377","39:37","Team A","Anime Enjoyers","Crystal Maiden  Earthshaker  Windranger  Tidehunter  Terrorblade","Crimson Knights","Phantom Assassin  Enchantress  Doom  Techies  Pangolier","Team A"
"7155811907","15333","15 May 2023 03:16","2030","33:50","Team B","Bald Dynasty","Batrider  Skywrath Mage  Terrorblade  Oracle  Void Spirit","Not one step back gaming","Enchantress  Slark  Legion Commander  Pangolier  Snapfire","Team B"
"7155855080","15351","15 May 2023 03:50","1701","28:21","Team B","Team Liquid","Crystal Maiden  Windranger  Skywrath Mage  Underlord  Dawnbreaker","Entity","Lich  Beastmaster  Clinkz  Slark  Pangolier","Team B"
"7155938109","15333","15 May 2023 04:32","2205","36:45","Team A","Anime Enjoyers","Crystal Maiden  Mirana  Magnus  Ember Spirit  Terrorblade","Not one step back gaming","Windranger  Enchantress  Skywrath Mage  Legion Commander  Pangolier","Team B"
"7155960316","15333","15 May 2023 04:46","1531","25:31","Team A","Unknown Radiant Team","Venomancer  Luna  Batrider  Rubick  Centaur Warrunner","Nesquick S Pivom","Lion  Sniper  Doom  Undying  Pangolier","Team A"
"7155985917","15347","15 May 2023 05:01","2515","41:55","Team A","KZ TEAM","Riki  Disruptor  Tusk  Techies  Monkey King","based team","Pugna  Doom  Medusa  Dark Willow  Pangolier","Team A"
"7156044676","15333","15 May 2023 05:38","2094","34:54","Team B","Not one step back gaming","Axe  Windranger  Enchantress  Dark Willow  Void Spirit","Anime Enjoyers","Juggernaut  Silencer  Rubick  Underlord  Pangolier","Team A"
"7156055428","15351","15 May 2023 05:56","2838","47:18","Team A","Gaimin Gladiators","Mirana  Bounty Hunter  Doom  Ember Spirit  Terrorblade","Quest Esports","Morphling  Tidehunter  Silencer  Keeper of the Light  Pangolier","Team A"
"7156060567","15333","15 May 2023 05:49","1444","24:04","Team A","Triseum","Vengeful Spirit  Queen of Pain  Enchantress  Bounty Hunter  Terrorblade","Sibe Team","Crystal Maiden  Alchemist  Naga Siren  Keeper of the Light  Pangolier","Team B"
"7156064720","15333","15 May 2023 05:51","3583","59:43","Team A","Storm Strikers","Dark Seer  Clinkz  Doom  Disruptor  Terrorblade","Unknown Dire Team","Lich  Rubick  Naga Siren  Centaur Warrunner  Pangolier","Team A"
"7156142520","15333","15 May 2023 06:45","2909","48:29","Team A","Sibe Team","Bloodseeker  Puck  Jakiro  Alchemist  Keeper of the Light","Triseum","Crystal Maiden  Skywrath Mage  Legion Commander  Pangolier  Muerta","Team B"
"7156206825","15333","15 May 2023 07:34","1621","27:01","Team A","Ka Le","Tinker  Gyrocopter  Shadow Demon  Slark  Medusa","S.W.A.T.","Juggernaut  Disruptor  Skywrath Mage  Underlord  Pangolier","Team B"
"7156260357","15351","15 May 2023 08:22","1889","31:29","Team B","Quest Esports","Drow Ranger  Death Prophet  Undying  Rubick  Timbersaw","Gaimin Gladiators","Sven  Beastmaster  Silencer  Techies  Pangolier","Team B"
"7156376059","15268","15 May 2023 09:59","2328","38:48","Team A","Vivo Keyd Stars","Crystal Maiden  Queen of Pain  Underlord  Terrorblade  Monkey King","INFINITY","Shadow Fiend  Dark Seer  Undying  Skywrath Mage  Pangolier","Team B"
